URL	Status	Result	ResponseURL	PageTitle	PageTitleAlex	PageTitleStatus	MetaDescription	MetaDescriptionAlex	MetaDescriptionStatus	MetaKeyword	PriMetaKeywordAlex	SecMetaKeywordAlex	TrtMetaKeywordAlex	PriMetaKeywordStatus	SecMetaKeywordStatus	TrtMetaKeywordStatus	H1	H1Alex	H1Status
https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/corralejo/villa-oasis	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/corralejo/villa-oasis	Villa Oasis In Corralejo, Fuerteventura | Villa Plus		NOT MAPPED	Villa Oasis is a beautiful 3 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Oasis in Corralejo, Villa Oasis, Villa in Corralejo, Corralejo villas, Fuerteventura villas, villas in Fuerteventura, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Oasis, Corralejo, Fuerteventura		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/nerja/villa-laura-mar	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/nerja/villa-laura-mar	Villa Laura Mar In Nerja, Costa del Sol | Villa Plus		NOT MAPPED	Villa Laura Mar is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Laura Mar in Nerja, Villa Laura Mar, Villa in Nerja, Nerja villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Laura Mar, Nerja, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/san-pedro-de-alcantara/villa-mi-favorita	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/san-pedro-de-alcantara/villa-mi-favorita	Villa Mi Favorita In San Pedro De Alcantara, Costa del Sol | Villa Plus		NOT MAPPED	Villa Mi Favorita is a beautiful 2 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Mi Favorita in San Pedro De Alcantara, Villa Mi Favorita, Villa in San Pedro De Alcantara, San Pedro De Alcantara villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Mi Favorita, San Pedro De Alcantara, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/fuengirola/villa-tia-ana	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/fuengirola/villa-tia-ana	Villa Tia Ana In Fuengirola, Costa del Sol | Villa Plus		NOT MAPPED	Villa Tia Ana is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Tia Ana in Fuengirola, Villa Tia Ana, Villa in Fuengirola, Fuengirola villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Tia Ana, Fuengirola, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/alcudia/villa-bon-sol	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/alcudia/villa-bon-sol	Villa Bon Sol In Alcudia, Majorca | Villa Plus		NOT MAPPED	Villa Bon Sol is a beautiful 4 bedroom villa with private pool, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Bon Sol in Alcudia, Villa Bon Sol, Villa in Alcudia, Alcudia villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Bon Sol, Alcudia, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/pollensa/villa-virrei	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/pollensa/villa-virrei	Villa Virrei In Pollensa, Majorca | Villa Plus		NOT MAPPED	Villa Virrei is a beautiful 4 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Virrei in Pollensa, Villa Virrei, Villa in Pollensa, Pollensa villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Virrei, Pollensa, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/pollensa/villa-avellana	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/pollensa/villa-avellana	Villa Avellana In Pollensa, Majorca | Villa Plus		NOT MAPPED	Villa Avellana is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Avellana in Pollensa, Villa Avellana, Villa in Pollensa, Pollensa villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Avellana, Pollensa, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/puerto-del-carmen/villa-natacha	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/puerto-del-carmen/villa-natacha	Villa Natacha In Puerto del Carmen, Lanzarote | Villa Plus		NOT MAPPED	Villa Natacha is a beautiful 3 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Natacha in Puerto del Carmen, Villa Natacha, Villa in Puerto del Carmen, Puerto del Carmen villas, Lanzarote villas, villas in Lanzarote, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Natacha, Puerto del Carmen, Lanzarote		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/binibeca/villa-beatrice	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/binibeca/villa-beatrice	Villa Beatrice In Binibeca, Menorca | Villa Plus		NOT MAPPED	Villa Beatrice is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Beatrice in Binibeca, Villa Beatrice, Villa in Binibeca, Binibeca villas, Menorca villas, villas in Menorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Beatrice, Binibeca, Menorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/calan-blanes/villa-flomertor-iii	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/calan-blanes/villa-flomertor-iii	Villa Flomertor III In Calan Blanes, Menorca | Villa Plus		NOT MAPPED	Villa Flomertor III is a beautiful 3 bedroom villa with private pool, wifi, air con, PoolFence. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Flomertor III in Calan Blanes, Villa Flomertor III, Villa in Calan Blanes, Calan Blanes villas, Menorca villas, villas in Menorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Flomertor III, Calan Blanes, Menorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/binibeca/villa-margaritas	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/binibeca/villa-margaritas	Villa Margaritas In Binibeca, Menorca | Villa Plus		NOT MAPPED	Villa Margaritas is a beautiful 3 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Margaritas in Binibeca, Villa Margaritas, Villa in Binibeca, Binibeca villas, Menorca villas, villas in Menorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Margaritas, Binibeca, Menorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/playa-de-fornells/villa-nina	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/playa-de-fornells/villa-nina	Villa Nina In Playa de Fornells, Menorca | Villa Plus		NOT MAPPED	Villa Nina is a beautiful 3 bedroom villa with private pool, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Nina in Playa de Fornells, Villa Nina, Villa in Playa de Fornells, Playa de Fornells villas, Menorca villas, villas in Menorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Nina, Playa de Fornells, Menorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/calan-blanes/villa-bosco	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/calan-blanes/villa-bosco	Villa Bosco In Calan Blanes, Menorca | Villa Plus		NOT MAPPED	Villa Bosco is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Bosco in Calan Blanes, Villa Bosco, Villa in Calan Blanes, Calan Blanes villas, Menorca villas, villas in Menorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Bosco, Calan Blanes, Menorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/pollensa/villa-punta-colet	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/pollensa/villa-punta-colet	Villa Punta Colet In Pollensa, Majorca | Villa Plus		NOT MAPPED	Villa Punta Colet is a beautiful 4 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Punta Colet in Pollensa, Villa Punta Colet, Villa in Pollensa, Pollensa villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Punta Colet, Pollensa, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/cala-d-or/villa-tonieta	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/cala-d-or/villa-tonieta	Villa Tonieta In Cala Dâ€™or, Majorca | Villa Plus		NOT MAPPED	Villa Tonieta is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Tonieta in Cala Dâ€™or, Villa Tonieta, Villa in Cala Dâ€™or, Cala Dâ€™or villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Tonieta, Cala Dâ€™or, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/cala-d-or/villa-daurada	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/cala-d-or/villa-daurada	Villa Daurada In Cala Dâ€™or, Majorca | Villa Plus		NOT MAPPED	Villa Daurada is a beautiful 5 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Daurada in Cala Dâ€™or, Villa Daurada, Villa in Cala Dâ€™or, Cala Dâ€™or villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Daurada, Cala Dâ€™or, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/cala-d-or/villa-roca-viva	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/cala-d-or/villa-roca-viva	Villa Roca Viva In Cala Dâ€™or, Majorca | Villa Plus		NOT MAPPED	Villa Roca Viva is a beautiful 4 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Roca Viva in Cala Dâ€™or, Villa Roca Viva, Villa in Cala Dâ€™or, Cala Dâ€™or villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Roca Viva, Cala Dâ€™or, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-greek-islands/corfu/roda/villa-marilisa	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu/roda/villa-marilisa	Villa Marilisa In Roda, Corfu | Villa Plus		NOT MAPPED	Villa Marilisa is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Marilisa in Roda, Villa Marilisa, Villa in Roda, Roda villas, Corfu villas, villas in Corfu, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Marilisa, Roda, Corfu		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/campo-mijas/villa-cala-grande	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/campo-mijas/villa-cala-grande	Villa Cala Grande In Campo Mijas, Costa del Sol | Villa Plus		NOT MAPPED	Villa Cala Grande is a beautiful 4 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Cala Grande in Campo Mijas, Villa Cala Grande, Villa in Campo Mijas, Campo Mijas villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Cala Grande, Campo Mijas, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/campo-mijas/villa-cuatro-vientos	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/campo-mijas/villa-cuatro-vientos	Villa Cuatro Vientos In Campo Mijas, Costa del Sol | Villa Plus		NOT MAPPED	Villa Cuatro Vientos is a beautiful 4 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Cuatro Vientos in Campo Mijas, Villa Cuatro Vientos, Villa in Campo Mijas, Campo Mijas villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Cuatro Vientos, Campo Mijas, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/campo-mijas/villa-paula-dos	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/campo-mijas/villa-paula-dos	Villa Paula Dos In Campo Mijas, Costa del Sol | Villa Plus		NOT MAPPED	Villa Paula Dos is a beautiful 5 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Paula Dos in Campo Mijas, Villa Paula Dos, Villa in Campo Mijas, Campo Mijas villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Paula Dos, Campo Mijas, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/nerja/ladera-mar	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/nerja/ladera-mar	Ladera Mar In Nerja, Costa del Sol | Villa Plus		NOT MAPPED	Ladera Mar is a beautiful 5 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Ladera Mar in Nerja, Ladera Mar, Villa in Nerja, Nerja villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Ladera Mar, Nerja, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/puerto-del-carmen/villa-amapola-mar	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/puerto-del-carmen/villa-amapola-mar	Villa Amapola Mar In Puerto del Carmen, Lanzarote | Villa Plus		NOT MAPPED	Villa Amapola Mar is a beautiful 3 bedroom villa with private pool, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Amapola Mar in Puerto del Carmen, Villa Amapola Mar, Villa in Puerto del Carmen, Puerto del Carmen villas, Lanzarote villas, villas in Lanzarote, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Amapola Mar, Puerto del Carmen, Lanzarote		FAIL
https://www.villaplus.com/destinations/villas-in-portugal/algarve/ferragudo/villa-rio-ferragudo	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-portugal/algarve/ferragudo/villa-rio-ferragudo	Villa Rio Ferragudo In Ferragudo, Algarve | Villa Plus		NOT MAPPED	Villa Rio Ferragudo is a beautiful 2 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Rio Ferragudo in Ferragudo, Villa Rio Ferragudo, Villa in Ferragudo, Ferragudo villas, Algarve villas, villas in Algarve, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Rio Ferragudo, Ferragudo, Algarve		FAIL
https://www.villaplus.com/destinations/croatia/rovinj/villa-burici	301	MovedPermanently	https://www.villaplus.com/destinations/croatia/rovinj/villa-burici	Villa Burici In Rovinj, Croatia | Villa Plus		NOT MAPPED	Villa Burici is a beautiful 4 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Burici in Rovinj, Villa Burici, Villa in Rovinj, Rovinj villas, Croatia villas, villas in Croatia, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Burici, Rovinj, Croatia		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/playa-blanca/villa-manrique	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/playa-blanca/villa-manrique	Villa Manrique In Playa Blanca, Lanzarote | Villa Plus		NOT MAPPED	Villa Manrique is a beautiful 3 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Manrique in Playa Blanca, Villa Manrique, Villa in Playa Blanca, Playa Blanca villas, Lanzarote villas, villas in Lanzarote, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Manrique, Playa Blanca, Lanzarote		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/playa-blanca/villa-celeste-lanzarote	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/playa-blanca/villa-celeste-lanzarote	Villa Celeste Lanzarote In Playa Blanca, Lanzarote | Villa Plus		NOT MAPPED	Villa Celeste Lanzarote is a beautiful 3 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Celeste Lanzarote in Playa Blanca, Villa Celeste Lanzarote, Villa in Playa Blanca, Playa Blanca villas, Lanzarote villas, villas in Lanzarote, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Celeste Lanzarote, Playa Blanca, Lanzarote		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/alcudia/villa-bernatt	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/alcudia/villa-bernatt	Villa Bernatt In Alcudia, Majorca | Villa Plus		NOT MAPPED	Villa Bernatt is a beautiful 3 bedroom villa with private pool, wifi, air con, PoolFence. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Bernatt in Alcudia, Villa Bernatt, Villa in Alcudia, Alcudia villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Bernatt, Alcudia, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/binibeca/villa-adelaide	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/binibeca/villa-adelaide	Villa Adelaide In Binibeca, Menorca | Villa Plus		NOT MAPPED	Villa Adelaide is a beautiful 4 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Adelaide in Binibeca, Villa Adelaide, Villa in Binibeca, Binibeca villas, Menorca villas, villas in Menorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Adelaide, Binibeca, Menorca		FAIL
https://www.villaplus.com/destinations/villas-in-portugal/algarve/vilamoura/villa-tupi	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-portugal/algarve/vilamoura/villa-tupi	Villa Tupi In Vilamoura, Algarve | Villa Plus		NOT MAPPED	Villa Tupi is a beautiful 3 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Tupi in Vilamoura, Villa Tupi, Villa in Vilamoura, Vilamoura villas, Algarve villas, villas in Algarve, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Tupi, Vilamoura, Algarve		FAIL
https://www.villaplus.com/destinations/cyprus/coral-bay/villa-angelica	301	MovedPermanently	https://www.villaplus.com/destinations/cyprus/coral-bay/villa-angelica	Villa Angelica In Coral Bay, Cyprus | Villa Plus		NOT MAPPED	Villa Angelica is a beautiful 2 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Angelica in Coral Bay, Villa Angelica, Villa in Coral Bay, Coral Bay villas, Cyprus villas, villas in Cyprus, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Angelica, Coral Bay, Cyprus		FAIL
https://www.villaplus.com/destinations/croatia/porec/villa-storia	301	MovedPermanently	https://www.villaplus.com/destinations/croatia/porec/villa-storia	Villa Storia In Porec, Croatia | Villa Plus		NOT MAPPED	Villa Storia is a beautiful 5 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Storia in Porec, Villa Storia, Villa in Porec, Porec villas, Croatia villas, villas in Croatia, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Storia, Porec, Croatia		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/pollensa/villa-julia	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/pollensa/villa-julia	Villa Julia In Pollensa, Majorca | Villa Plus		NOT MAPPED	Villa Julia is a beautiful 2 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Julia in Pollensa, Villa Julia, Villa in Pollensa, Pollensa villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Julia, Pollensa, Majorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/puerto-pollensa/villa-geranios	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca/puerto-pollensa/villa-geranios	Villa Geranios In Puerto Pollensa, Majorca | Villa Plus		NOT MAPPED	Villa Geranios is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Geranios in Puerto Pollensa, Villa Geranios, Villa in Puerto Pollensa, Puerto Pollensa villas, Majorca villas, villas in Majorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Geranios, Puerto Pollensa, Majorca		FAIL
https://www.villaplus.com/destinations/cyprus/coral-bay/villa-alyssia	301	MovedPermanently	https://www.villaplus.com/destinations/cyprus/coral-bay/villa-alyssia	Villa Alyssia In Coral Bay, Cyprus | Villa Plus		NOT MAPPED	Villa Alyssia is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Alyssia in Coral Bay, Villa Alyssia, Villa in Coral Bay, Coral Bay villas, Cyprus villas, villas in Cyprus, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Alyssia, Coral Bay, Cyprus		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/binibeca/villa-binisaigo	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca/binibeca/villa-binisaigo	Villa Binisaigo In Binibeca, Menorca | Villa Plus		NOT MAPPED	Villa Binisaigo is a beautiful 3 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Binisaigo in Binibeca, Villa Binisaigo, Villa in Binibeca, Binibeca villas, Menorca villas, villas in Menorca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Binisaigo, Binibeca, Menorca		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/benalmadena/villa-ensueno	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/benalmadena/villa-ensueno	Villa Ensueno In Benalmadena, Costa del Sol | Villa Plus		NOT MAPPED	Villa Ensueno is a beautiful 5 bedroom villa with private pool, wifi, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Ensueno in Benalmadena, Villa Ensueno, Villa in Benalmadena, Benalmadena villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Ensueno, Benalmadena, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/estepona/villa-romana	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol/estepona/villa-romana	Villa Romana In Estepona, Costa del Sol | Villa Plus		NOT MAPPED	Villa Romana is a beautiful 5 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Romana in Estepona, Villa Romana, Villa in Estepona, Estepona villas, Costa del Sol villas, villas in Costa del Sol, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Romana, Estepona, Costa del Sol		FAIL
https://www.villaplus.com/destinations/villas-in-portugal/algarve/carvoeiro/villa-concorde	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-portugal/algarve/carvoeiro/villa-concorde	Villa Concorde In Carvoeiro, Algarve | Villa Plus		NOT MAPPED	Villa Concorde is a beautiful 3 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Concorde in Carvoeiro, Villa Concorde, Villa in Carvoeiro, Carvoeiro villas, Algarve villas, villas in Algarve, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Concorde, Carvoeiro, Algarve		FAIL
https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/moraira/villa-montemar	301	MovedPermanently	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/moraira/villa-montemar	Villa Montemar In Moraira, Costa Blanca | Villa Plus		NOT MAPPED	Villa Montemar is a beautiful 4 bedroom villa with private pool, wifi, Pool heat, air con. Book now and pay only 10% deposit!		NOT MAPPED	"Villa Montemar in Moraira, Villa Montemar, Villa in Moraira, Moraira villas, Costa Blanca villas, villas in Costa Blanca, villa plus" 				NOT MAPPED	NOT MAPPED	NOT MAPPED	Villa Montemar, Moraira, Costa Blanca		FAIL
